,dataset,challenge,balance_class,process_approach,imputation,patient_group,drug_group,train_test_rate,remove_low_DAS,random_state,model_id,MAE,MSE,RMSE,R2,Pearson_Correlation,Accuracy,F1-Score
2273,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,1.5583641395975725,3.515964551293342,1.875090544825327,-0.8455385238284159,0.490425334050755,0.2580645161290322,0.1367521367521367
2274,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,1.4937213064199466,3.656515775985649,1.91220181361321,-1.5180285601950585,0.308386445902855,0.2580645161290322,0.1367521367521367
2275,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,1.594959853735395,3.7223203729660175,1.929331587095909,-1.410398285931655,0.3224551130856473,0.2258064516129032,0.1228070175438596
2276,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,1.6759804853995195,4.369367510177883,2.0903032101056254,-1.8981170829128144,0.1650681231282053,0.2333333333333333,0.1261261261261261
2277,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,1.5448086616874517,3.50256143124805,1.8715131394804716,-1.043337097092202,0.4196717727747483,0.2333333333333333,0.1261261261261261
2278,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,1.6883420077909366,3.706769772435116,1.9252973205287325,-1.7846438796293969,0.4254462748614993,0.2333333333333333,0.1261261261261261
2279,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,1.6508211388506973,3.418972480600608,1.8490463705923137,-2.3359778991500004,0.3957191792952865,0.2333333333333333,0.1261261261261261
2280,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,1.6275271754318297,3.6194317757344976,1.9024804271619975,-0.98511545140274,0.634891354546974,0.2,0.111111111111111
2281,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,1.5877134011887426,3.623389476385683,1.903520285257208,-1.713770794700754,0.4150591939030591,0.2333333333333333,0.1261261261261261
2282,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,1.4365994176021633,3.0437397420138628,1.7446316923677223,-1.003715825427348,0.3926364437407883,0.2580645161290322,0.1367521367521367
2283,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,1.51460339487362,3.471791872070281,1.86327450260832,-1.923748643677388,0.0969032980139358,0.2580645161290322,0.1367521367521367
2284,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,1.7848723009497267,4.383378486643748,2.093651949738482,-1.8129817412346376,0.4961011988486627,0.2580645161290322,0.1367521367521367
2285,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,1.624119601001652,3.639388964083746,1.907718261191559,-2.127375118552872,0.3826818626062422,0.2258064516129032,0.1228070175438596
2286,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,1.6632355203073392,3.858928549477011,1.96441557453534,-1.5855240279451062,0.426896351755659,0.2333333333333333,0.1261261261261261
2287,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,1.6655268295991836,4.263299268850272,2.064775839855327,-1.917046021352244,0.3041462223848603,0.2333333333333333,0.1296296296296296
2288,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,1.4804505774722885,3.1419424751096643,1.772552530987351,-0.421366927734172,0.6783286178021114,0.2,0.111111111111111
2289,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,1.6748419402621415,4.000016532133741,2.0000041330291647,-1.5697782903043036,0.2961261821041362,0.2333333333333333,0.1261261261261261
2290,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,1.5034429692657665,3.228451305599729,1.7967891655950423,-1.3159937707374485,0.4185749309547367,0.2333333333333333,0.1261261261261261
2291,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,1.5849625873345123,3.4974505170160555,1.8701471912702636,-1.4196569129549594,0.3934025234667013,0.2333333333333333,0.1261261261261261
2292,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,1.568011150313091,3.683901631629718,1.919349272964595,-1.6798198743381771,0.3920965424530291,0.2580645161290322,0.1367521367521367
2293,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,1.622481889856295,4.263155691882081,2.0647410713893595,-2.215103084394176,0.3094414182151218,0.2580645161290322,0.1367521367521367
2294,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,1.5720558295519071,3.883277992369162,1.9706034589356536,-1.390548571495989,0.4501995241480092,0.2580645161290322,0.1367521367521367
2295,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,1.4086517837759471,2.7491247890714323,1.6580484881545028,-1.0500726172094317,0.6375110528023388,0.2258064516129032,0.1228070175438596
2296,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,1.6399212908172691,3.939122638417943,1.9847223076334743,-1.8318782769426132,0.2490740312144267,0.2333333333333333,0.1261261261261261
2297,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,1.784175607507468,4.861410124254064,2.2048605679847566,-0.7389357159579713,0.6319450737968969,0.2333333333333333,0.1261261261261261
2298,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,1.8974909420833863,5.396132930113937,2.3229577977470743,-2.577184758240956,-0.0232216963162634,0.2333333333333333,0.1261261261261261
2299,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,1.6308977189634726,3.84837608422439,1.9617278313324689,-2.464897524894925,0.1962017656175658,0.2333333333333333,0.1261261261261261
2300,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,1.4339059266720642,2.942685319569674,1.7154256963126306,-1.8470516142597535,0.362141974683176,0.2333333333333333,0.1261261261261261
2301,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,1.5365633668880296,3.24059474951896,1.8001652006188098,-1.2323927277036697,0.3795116605916587,0.2333333333333333,0.1261261261261261
2302,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,1.6134852226963476,4.289943028737855,2.071217764682858,-2.1066226532836887,0.2580383470358516,0.2580645161290322,0.1367521367521367
2303,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,1.61414726109518,3.873338884472693,1.9680799995103584,-1.0331251987473564,0.4741065440717954,0.2580645161290322,0.1367521367521367
2304,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,1.479456404900133,3.880888617203711,1.9699971109632903,-1.6725410132876193,0.2531053393692385,0.2580645161290322,0.1367521367521367
2305,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,1.702004416620586,4.228830048436321,2.056411935492576,-1.7383899500636142,0.3365676093058091,0.2258064516129032,0.1228070175438596
2306,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,1.7170931549243356,4.842343017360663,2.200532439515642,-2.2118326021436427,0.1482170961500618,0.2333333333333333,0.1261261261261261
2307,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,1.6319227871729396,3.810989097146871,1.95217547806207,-1.2232687567850502,0.4231251982997226,0.2333333333333333,0.1261261261261261
2308,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,1.558647608657752,3.3841100745815957,1.8395950844089564,-1.542251606035177,0.394555561961866,0.2333333333333333,0.1261261261261261
2309,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,1.6166460015327104,3.41522123025578,1.8480317178706047,-2.3323177093369702,0.4281905848047931,0.2333333333333333,0.1261261261261261
2310,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,1.5495509235575151,3.383364081770471,1.8393923131758685,-0.8556416400694944,0.6671555595506552,0.2333333333333333,0.1261261261261261
2311,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,1.6005243342540754,3.743758886912632,1.9348795535930996,-1.803922569162829,0.3778377408742741,0.2333333333333333,0.1261261261261261
2312,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,1.460598035329942,3.2238655865146995,1.7955126249945166,-1.1222939680368706,0.3747275526556711,0.2580645161290322,0.1367521367521367
2313,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,1.552650593072282,3.695271531898279,1.9223089064711425,-2.1119506950641727,0.0947042949870402,0.2580645161290322,0.1367521367521367
2314,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,1.8322959739423752,4.737312596860943,2.176536835631537,-2.0401148059870304,0.4735257001765344,0.2580645161290322,0.1367521367521367
2315,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,1.6962196703025558,4.198565464479439,2.0490401324716507,-2.607882888256797,0.3389776199997079,0.2258064516129032,0.1228070175438596
2316,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,1.5646037453934805,3.738045907953974,1.9334026761008616,-1.5045313455950673,0.4153100486690338,0.2333333333333333,0.1261261261261261
2317,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,1.642954832533564,4.708756014111805,2.169966823274449,-2.221837626282222,0.2788312529290212,0.2333333333333333,0.1261261261261261
2318,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,1.5448025722896206,3.731542258548256,1.9317200259220424,-0.6880928908661335,0.6371486541166325,0.2333333333333333,0.1261261261261261
2319,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,1.7087897798375735,4.006535825347464,2.001633289428277,-1.573966557536243,0.3169850246932895,0.2333333333333333,0.1261261261261261
2320,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,1.4776588938926667,3.2073642708102046,1.790911575374453,-1.3008665668266586,0.3498527587429685,0.2333333333333333,0.1261261261261261
2321,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,1.5862862250272003,3.5138019266057867,1.8745137840532904,-1.4309693821544114,0.4259254951192778,0.2333333333333333,0.1261261261261261
2322,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,1.5770141817735,3.632860158054982,1.9060063373596063,-1.64269023055869,0.3631809284202092,0.2580645161290322,0.1367521367521367
2323,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,1.6176557705116537,3.834803298689721,1.95826538004677,-1.892056684005176,0.3374702438224807,0.2903225806451613,0.1917631917631917
2324,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,1.5133044979777182,3.480284586780751,1.865552086322103,-1.1424655571084634,0.4679192428523089,0.2580645161290322,0.1367521367521367
2325,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,1.517058501994183,3.079322560425284,1.7547998633534492,-1.2963071322838666,0.595661912558625,0.2258064516129032,0.1228070175438596
2326,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,1.69686628097535,4.313107678062269,2.076802272259511,-2.1007402055713813,0.1003269610092571,0.2333333333333333,0.1261261261261261
2327,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,1.7625474314416232,4.673465217078462,2.161819885438762,-0.6717074625568642,0.6091151886030698,0.2,0.111111111111111
2328,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,1.7478430491799135,4.596383680092438,2.1439178342680107,-2.0470179027088897,-0.0266718709088696,0.2333333333333333,0.1261261261261261
2329,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,1.6353228516554736,3.866933056923209,1.9664518954002432,-2.481605353695041,0.1189849777560772,0.2333333333333333,0.1261261261261261
2330,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,1.4753554187912852,2.985002712098792,1.7277160391970643,-1.887993742835332,0.4189822722043564,0.2333333333333333,0.1261261261261261
2331,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,1.47297104422059,3.1016030938316583,1.761136875382393,-1.1366436491081795,0.3388588912750068,0.2333333333333333,0.1261261261261261
2332,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,1.5754912121345397,3.902864486416325,1.9755668772320327,-1.8263142761978792,0.2769068624824856,0.2580645161290322,0.1403508771929824
2333,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,1.5646293992421387,3.5839591218703,1.893134734209454,-0.8812290427685989,0.4982734391505506,0.2580645161290322,0.1367521367521367
2334,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,1.469246637227064,3.7447653595838433,1.9351396227621,-1.578800887060153,0.2409407780572501,0.2580645161290322,0.1367521367521367
2335,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,1.5601775825556328,3.649007804789818,1.9102376304506767,-1.3629245408041366,0.3228573171591439,0.2580645161290322,0.1774081774081774
2336,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,1.73068492674423,4.785174638983433,2.187504203192175,-2.1739139208719163,0.1411761188854854,0.2333333333333333,0.1261261261261261
2337,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,1.5290377077890895,3.3429089214940038,1.828362360554932,-0.950198432081528,0.4475374351289461,0.2333333333333333,0.1296296296296296
2338,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,1.607930381993527,3.3898365194749696,1.841150868200368,-1.5465534943917052,0.4227799068530306,0.2333333333333333,0.1261261261261261
2339,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,1.602305251156327,3.223926528376532,1.7955295955167467,-2.145666631764812,0.450236255424653,0.2666666666666666,0.1851851851851852
2340,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,1.6341368542488253,3.684303613256311,1.919453988314466,-1.0206950934583792,0.6114583765017825,0.2,0.111111111111111
2341,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,1.666194539352931,3.9582047697995937,1.9895237545200597,-1.9645337807963503,0.3608739660841299,0.2333333333333333,0.1261261261261261
2342,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,1.4738998071174647,3.242429928860663,1.800674853731418,-1.1345150085002866,0.3614658255792951,0.2580645161290322,0.1367521367521367
2343,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,1.5644000745612745,3.7931358838582994,1.947597464533752,-2.194366570453861,0.0415341506513004,0.2580645161290322,0.1367521367521367
2344,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,1.833288761991482,4.54410509103426,2.131690664949833,-1.916126154809413,0.4994106766435586,0.2580645161290322,0.1367521367521367
2345,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,1.6257910450726896,3.629951452982501,1.9052431479951584,-2.119265340320764,0.408460686866212,0.2258064516129032,0.1261261261261261
2346,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,1.5807366265507723,3.687411153802292,1.9202633032483567,-1.4706055105271931,0.3948317894757263,0.2333333333333333,0.1261261261261261
2347,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,1.5997448858866916,4.120744414389567,2.0299616780593586,-1.8195067577900144,0.3013006678952762,0.2333333333333333,0.1333333333333333
2348,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,1.5192234304623509,3.3666658227281148,1.8348476292946276,-0.5230283479304241,0.6811631933242908,0.2333333333333333,0.1261261261261261
2349,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,1.6684458797333506,4.075638834439564,2.0188211496909685,-1.618361227191484,0.2058891429237468,0.2333333333333333,0.1261261261261261
2350,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,1.467310866160564,3.178206627889968,1.782752542527977,-1.2799497516169858,0.4008612645123836,0.2333333333333333,0.1261261261261261
2351,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,XGBoost,1.577273081240635,3.414104848321047,1.8477296469778923,-1.3619955043255705,0.3901972328558822,0.2333333333333333,0.1261261261261261
2352,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Linear,1.5709839097923088,3.69202554720012,1.921464427773806,-1.685729540930816,0.4024822324037163,0.2580645161290322,0.1367521367521367
2353,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Linear,1.6338594274485336,4.287643800825416,2.0706626477592662,-2.2335710457554323,0.3016662546504654,0.2580645161290322,0.1367521367521367
2354,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Linear,1.5821786590275968,3.948034680822573,1.9869662002214763,-1.4304128329218535,0.4434047937555938,0.2580645161290322,0.1367521367521367
2355,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Linear,1.4115705900544109,2.7815597658378146,1.6678008771546484,-1.074259972389858,0.6346413844696243,0.2258064516129032,0.1228070175438596
2356,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Linear,1.647237208517104,3.978490375412731,1.9946153452264253,-1.86018017293352,0.2721086297624315,0.2333333333333333,0.1261261261261261
2357,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Linear,1.7841700633255633,4.810714493162744,2.193334104317613,-0.7208017915832503,0.6421423196873861,0.2333333333333333,0.1261261261261261
2358,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Linear,1.8891855348868924,5.460712401555057,2.336816723997639,-2.619995545878383,-0.0407413322280128,0.2333333333333333,0.1261261261261261
2359,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Linear,1.6370422285514985,3.9041335078878014,1.975888030200042,-2.515098896854861,0.1783211299757345,0.2333333333333333,0.1261261261261261
2360,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Linear,1.440568122545334,2.9518469975409785,1.7180940013692436,-1.8559155488041876,0.3619267095601817,0.2333333333333333,0.1261261261261261
2361,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Linear,1.5238212792329646,3.2060325602258866,1.7905397399180747,-1.2085834007142866,0.387162823738348,0.2333333333333333,0.1261261261261261
2362,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Linear,1.623400900303417,4.341121467447937,2.083535809015035,-2.143684240347051,0.2541431211205939,0.2580645161290322,0.1367521367521367
2363,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Linear,1.598896263418621,3.812411046051284,1.9525396400716897,-1.0011440250637538,0.47733036499638,0.2580645161290322,0.1367521367521367
2364,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Linear,1.480421030383764,3.8475646493994256,1.9615210040678703,-1.649592745644061,0.2742382348931679,0.2580645161290322,0.1367521367521367
2365,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Linear,1.7102356509037615,4.26102964518762,2.064226161346576,-1.7592408830947162,0.3393921813520634,0.2258064516129032,0.1228070175438596
2366,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Linear,1.7435566169431596,4.929791088371249,2.220313286086278,-2.2698352187404867,0.1430075544979308,0.2333333333333333,0.1261261261261261
2367,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Linear,1.6202212138923089,3.809096348353962,1.9516906384860184,-1.22216455807221,0.4190652365870557,0.2333333333333333,0.1261261261261261
2368,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Linear,1.5593001757803129,3.376437539474124,1.8375085141228933,-1.5364877525347134,0.4141937159114695,0.2333333333333333,0.1261261261261261
2369,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Linear,1.6196275556943682,3.4400419270777443,1.8547350018473647,-2.35653589082553,0.4242843783783405,0.2333333333333333,0.1261261261261261
2370,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Linear,1.560815042727498,3.4045768279987016,1.8451495408228304,-0.8672759939994841,0.6741767788848373,0.2333333333333333,0.1261261261261261
2371,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Linear,1.5969971980454305,3.7473614906623487,1.935810293045873,-1.8066207722968224,0.381078197147207,0.2333333333333333,0.1261261261261261
2372,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Linear,1.4715212703050429,3.3051963665479844,1.818019902682032,-1.175834607138695,0.3522648657445561,0.2580645161290322,0.1367521367521367
2373,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Linear,1.5674918247708882,3.745855973808308,1.935421394375992,-2.154550078574289,0.098853771631606,0.2580645161290322,0.1367521367521367
2374,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Linear,1.837705580326474,4.759109378152262,2.1815383054515136,-2.0541026347763967,0.4788833772640229,0.2580645161290322,0.1367521367521367
2375,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Linear,1.7107058620015068,4.285284355395361,2.070092837385648,-2.6824015792885576,0.3361021891018507,0.2258064516129032,0.1228070175438596
2376,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Linear,1.5567564446436033,3.75714635320344,1.9383359753157965,-1.5173288513026135,0.3908535444389798,0.2333333333333333,0.1261261261261261
2377,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Linear,1.6440195691858868,4.763636108420133,2.1825755676310803,-2.2593878311020483,0.2586457740416432,0.2333333333333333,0.1261261261261261
2378,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Linear,1.5427987097413758,3.6354587490383663,1.906687900270615,-0.6446261744001609,0.6661486105769063,0.2333333333333333,0.1261261261261261
2379,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Linear,1.7117530999441042,4.024978598811368,2.006234931111351,-1.5858149682815004,0.3116451111158309,0.2333333333333333,0.1261261261261261
2380,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Linear,1.4644415808858209,3.131593767092458,1.7696309691832526,-1.24651108860973,0.3806910762562874,0.2333333333333333,0.1261261261261261
2381,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Linear,1.6004620165414616,3.5667284040273657,1.8885784082286248,-1.4675857449445098,0.402129004822887,0.2333333333333333,0.1261261261261261
2382,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Linear,1.5709839097923062,3.692025547200116,1.9214644277738049,-1.6857295409308128,0.4024822324037143,0.2580645161290322,0.1367521367521367
2383,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Linear,1.6338588458749213,4.287639750583484,2.0706616697528077,-2.233567991223468,0.3016669835315246,0.2580645161290322,0.1367521367521367
2384,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Linear,1.5821786590275853,3.948034680822504,1.9869662002214596,-1.430412832921812,0.4434047937556001,0.2580645161290322,0.1367521367521367
2385,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Linear,1.411570590054409,2.781559765837807,1.6678008771546462,-1.0742599723898525,0.6346413844696257,0.2258064516129032,0.1228070175438596
2386,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Linear,1.647237208517104,3.9784903754127328,1.9946153452264253,-1.860180172933521,0.2721086297624325,0.2333333333333333,0.1261261261261261
2387,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Linear,1.7841700633255635,4.81071449316274,2.193334104317612,-0.720801791583249,0.6421423196873876,0.2333333333333333,0.1261261261261261
2388,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Linear,1.8891855348868891,5.460712401555044,2.3368167239976363,-2.619995545878375,-0.0407413322280068,0.2333333333333333,0.1261261261261261
2389,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Linear,1.637042228551499,3.9041335078877726,1.9758880302000343,-2.515098896854836,0.17832112997575,0.2333333333333333,0.1261261261261261
2390,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Linear,1.4405681225453326,2.9518469975409736,1.7180940013692425,-1.8559155488041823,0.3619267095601832,0.2333333333333333,0.1261261261261261
2391,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Linear,1.5238212792329642,3.206032560225885,1.7905397399180742,-1.2085834007142853,0.3871628237383493,0.2333333333333333,0.1261261261261261
2392,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Linear,1.623400900303415,4.341121467447922,2.083535809015032,-2.143684240347041,0.2541431211205961,0.2580645161290322,0.1367521367521367
2393,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Linear,1.5988962634186172,3.812411046051263,1.9525396400716843,-1.001144025063743,0.4773303649963836,0.2580645161290322,0.1367521367521367
2394,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Linear,1.4804210303837655,3.847564649399432,1.961521004067872,-1.649592745644065,0.2742382348931695,0.2580645161290322,0.1367521367521367
2395,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Linear,1.7102356509037624,4.261029645187618,2.0642261613465758,-1.7592408830947148,0.3393921813520634,0.2258064516129032,0.1228070175438596
2396,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Linear,1.7435566169431824,4.92979108837126,2.220313286086281,-2.2698352187404933,0.1430075544979213,0.2333333333333333,0.1261261261261261
2397,validation,regression,2,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Linear,1.6202212138923082,3.809096348353963,1.9516906384860184,-1.2221645580722105,0.419065236587059,0.2333333333333333,0.1261261261261261
